Description,Z Coordinate,Name,latitude,longitude
http://www.bfro.net/GDB/show_report.asp?id=681,0.0,1980-10-03,42.103901,-121.940192
http://www.bfro.net/GDB/show_report.asp?id=6814,0.0,2003-07-20,47.569427,-123.658932
http://www.bfro.net/GDB/show_report.asp?id=682,0.0,1996-09-25,43.21631,-121.786503
http://www.bfro.net/GDB/show_report.asp?id=6820,0.0,1991-12-?? ~5mi,40.040016,-90.221939
http://www.bfro.net/GDB/show_report.asp?id=6824,0.0,1992-04Spr ~3mi,41.424465,-122.230493
http://www.bfro.net/GDB/show_report.asp?id=6829,0.0,1979-07Sum,54.637756,-112.72917
http://www.bfro.net/GDB/show_report.asp?id=683,0.0,1989-03-??,43.214169,-121.779426
http://www.bfro.net/GDB/show_report.asp?id=6831,0.0,2002-12-2? ~20mi,50.843353,-122.431087
http://www.bfro.net/GDB/show_report.asp?id=6833,0.0,2003-08-29,57.717361,-69.437952
http://www.bfro.net/GDB/show_report.asp?id=6836,0.0,1980-07-03 ~3mi,41.477509,-79.257925
http://www.bfro.net/GDB/show_report.asp?id=684,0.0,1999-10-??,42.682185,-120.702693
http://www.bfro.net/GDB/show_report.asp?id=6848,0.0,197?-01Win,40.335574,-80.643008
http://www.bfro.net/GDB/show_report.asp?id=685,0.0,1993-08-??,43.581417,-122.64119
http://www.bfro.net/GDB/show_report.asp?id=686,0.0,1994-07-??,44.755383,-122.335277
http://www.bfro.net/GDB/show_report.asp?id=6864,0.0,2003-08-16,48.906015,-121.697227
http://www.bfro.net/GDB/show_report.asp?id=6868,0.0,2003-08-17,38.867526,-120.392782
http://www.bfro.net/GDB/show_report.asp?id=6875,0.0,1993-11-?? ~1mi,39.325057,-76.824492
http://www.bfro.net/GDB/show_report.asp?id=688,0.0,1970-??-?? ~5mi,44.726543,-122.023852
http://www.bfro.net/GDB/show_report.asp?id=689,0.0,1999-07-21,44.7153,-122.155125
http://www.bfro.net/GDB/show_report.asp?id=689,0.0,1999-07-21,44.716244,-122.154823
http://www.bfro.net/GDB/show_report.asp?id=690,0.0,1998-08-02,45.588369,-123.517691
http://www.bfro.net/GDB/show_report.asp?id=6900,0.0,2001-06-?? ~3mi,40.780569,-80.6737
http://www.bfro.net/GDB/show_report.asp?id=6900,0.0,2001-11-?? ~3mi,40.777221,-80.668543
http://www.bfro.net/GDB/show_report.asp?id=691,0.0,1979-07Sum,45.580173,-123.560493
http://www.bfro.net/GDB/show_report.asp?id=692,0.0,2002-07Sum ~3mi,45.972891,-117.960769
http://www.bfro.net/GDB/show_report.asp?id=6922,0.0,2001-06-??,36.460619,-118.562051
http://www.bfro.net/GDB/show_report.asp?id=693,0.0,1995-09-??,45.13617,-118.604265
http://www.bfro.net/GDB/show_report.asp?id=6932,0.0,1999-11-15,35.650163,-91.461839
http://www.bfro.net/GDB/show_report.asp?id=6937,0.0,1977-10-?? ~5mi,30.483198,-103.960107
http://www.bfro.net/GDB/show_report.asp?id=6938,0.0,2003-08-30 ~3mi,33.25613,-87.321429
http://www.bfro.net/GDB/show_report.asp?id=694,0.0,1991-07-??,45.601845,-118.508055
http://www.bfro.net/GDB/show_report.asp?id=6941,0.0,2002-10-??,33.131289,-98.315312
http://www.bfro.net/GDB/show_report.asp?id=695,0.0,1975-09-??,45.460997,-118.841838
http://www.bfro.net/GDB/show_report.asp?id=6950,0.0,2003-09-20,41.437726,-124.024284
http://www.bfro.net/GDB/show_report.asp?id=6950,0.0,2003-09-19~1mi,41.628485,-124.112127
http://www.bfro.net/GDB/show_report.asp?id=6951,0.0,2003-04-20,42.481395,-111.000007
http://www.bfro.net/GDB/show_report.asp?id=696,0.0,1988-10-??,45.729196,-117.843877
http://www.bfro.net/GDB/show_report.asp?id=6960,0.0,1968-10Aut ~3mi,35.449791,-77.674595
http://www.bfro.net/GDB/show_report.asp?id=6961,0.0,1963-08-??,40.23512,-123.873928
http://www.bfro.net/GDB/show_report.asp?id=6962,0.0,1964-11-??,40.205626,-123.491926
http://www.bfro.net/GDB/show_report.asp?id=6963,0.0,1965-07-??,40.258262,-123.91493
http://www.bfro.net/GDB/show_report.asp?id=697,0.0,1988-08-2?,45.721664,-117.332143
http://www.bfro.net/GDB/show_report.asp?id=6971,0.0,1981-07-02,38.511313,-123.233439
http://www.bfro.net/GDB/show_report.asp?id=698,0.0,1993-02-??,45.652742,-120.953624
http://www.bfro.net/GDB/show_report.asp?id=6983,0.0,1975-10-?? ~5mi,44.66526,-114.240791
http://www.bfro.net/GDB/show_report.asp?id=699,0.0,1984-11-??,45.249081,-121.483968
http://www.bfro.net/GDB/show_report.asp?id=6990,0.0,2003-09-24,47.01685,-121.589271
http://www.bfro.net/GDB/show_report.asp?id=6992,0.0,1963-04Spr,26.665626,-81.878367
http://www.bfro.net/GDB/show_report.asp?id=700,0.0,1969-03-??,45.545433,-123.186166
http://www.bfro.net/GDB/show_report.asp?id=7003,0.0,1978-06-?? ~3mi,47.437361,-123.877072
http://www.bfro.net/GDB/show_report.asp?id=7004,0.0,2003-10-02 ~2mi,34.187222,-84.476847
http://www.bfro.net/GDB/show_report.asp?id=701,0.0,1993-08-??,45.473871,-122.844523
http://www.bfro.net/GDB/show_report.asp?id=702,0.0,1997-11-?? ~15mi,45.545883,-123.597743
http://www.bfro.net/GDB/show_report.asp?id=7023,0.0,1992-11-15 ~4mi,38.028279,-82.840124
http://www.bfro.net/GDB/show_report.asp?id=7026,0.0,1963-07-?? ~3mi,40.850258,-82.293493
http://www.bfro.net/GDB/show_report.asp?id=703,0.0,1984-05-?? ~2mi,45.494385,-123.409384
http://www.bfro.net/GDB/show_report.asp?id=7031,0.0,2003-07-??,33.289862,-87.28057
http://www.bfro.net/GDB/show_report.asp?id=7031,0.0,2003-06-??,33.288317,-87.281392
http://www.bfro.net/GDB/show_report.asp?id=7036,0.0,2002-09-17,39.225054,-106.73468
http://www.bfro.net/GDB/show_report.asp?id=7038,0.0,2002-11-02,46.680565,-121.662639
http://www.bfro.net/GDB/show_report.asp?id=7045,0.0,1994-04Spr ~1mi,36.395302,-93.981224
http://www.bfro.net/GDB/show_report.asp?id=7059,0.0,1992-02-?? ~5mi,34.311461,-93.171261
http://www.bfro.net/GDB/show_report.asp?id=7062,0.0,2002-11-21,36.180757,-95.748245
http://www.bfro.net/GDB/show_report.asp?id=707,0.0,1995-07-??,45.137844,-122.523763
http://www.bfro.net/GDB/show_report.asp?id=7077,0.0,1984-09-?? ~10mi,40.619202,-108.802874
http://www.bfro.net/GDB/show_report.asp?id=7085,0.0,1990-07Sum,39.392338,-81.600201
http://www.bfro.net/GDB/show_report.asp?id=7096,0.0,1996-07-14,46.42708,-87.410561
http://www.bfro.net/GDB/show_report.asp?id=7097,0.0,1977-01-??,37.814384,-119.861594
http://www.bfro.net/GDB/show_report.asp?id=7109,0.0,2002-01-??,30.013307,-81.343386
http://www.bfro.net/GDB/show_report.asp?id=7113,0.0,1999-07-??,33.545975,-84.864717
http://www.bfro.net/GDB/show_report.asp?id=7115,0.0,2003-10-14,40.966988,-122.950741
http://www.bfro.net/GDB/show_report.asp?id=7117,0.0,2003-09-05,46.80944,-121.078677
http://www.bfro.net/GDB/show_report.asp?id=7124,0.0,1976-06-??,45.990384,-118.106745
http://www.bfro.net/GDB/show_report.asp?id=7133,0.0,1980-07-??,39.489326,-83.096312
http://www.bfro.net/GDB/show_report.asp?id=7137,0.0,2000-07-16,40.592015,-78.728523
http://www.bfro.net/GDB/show_report.asp?id=7139,0.0,2003-10-14,46.710134,-84.019875
http://www.bfro.net/GDB/show_report.asp?id=7146,0.0,1992-08-??,47.406341,-123.206036
http://www.bfro.net/GDB/show_report.asp?id=7148,0.0,1993-09-?? ~2mi,45.474472,-123.272605
http://www.bfro.net/GDB/show_report.asp?id=7159,0.0,2003-10-?? ~5mi,36.385946,-84.119585
http://www.bfro.net/GDB/show_report.asp?id=7168,0.0,1992-??-?? ~5mi,33.839607,-95.110908
http://www.bfro.net/GDB/show_report.asp?id=717,0.0,1981-07Sum ~2mi,36.637859,-93.310026
http://www.bfro.net/GDB/show_report.asp?id=7180,0.0,2003-10-14,47.678947,-116.722364
http://www.bfro.net/GDB/show_report.asp?id=7181,0.0,2003-04Spr,41.824731,-84.487998
http://www.bfro.net/GDB/show_report.asp?id=7198,0.0,1978-07-?? ~5mi,40.08321,-74.151689
http://www.bfro.net/GDB/show_report.asp?id=720,0.0,1993-11-20,26.224279,-80.894829
http://www.bfro.net/GDB/show_report.asp?id=7205,0.0,1979-08-?? ~5mi,25.891514,-81.304246
http://www.bfro.net/GDB/show_report.asp?id=7209,0.0,2001-07-15,44.667835,-122.863243
http://www.bfro.net/GDB/show_report.asp?id=721,0.0,1997-08-17,25.94593,-81.261269
http://www.bfro.net/GDB/show_report.asp?id=721,0.0,1997-07-16,25.907822,-81.259742
http://www.bfro.net/GDB/show_report.asp?id=721,0.0,1997-07-18,25.891342,-81.227313
http://www.bfro.net/GDB/show_report.asp?id=7211,0.0,1959-10-??,39.135017,-121.293519
http://www.bfro.net/GDB/show_report.asp?id=7215,0.0,2003-06-03 ~ 3mi,36.125193,-84.155644
http://www.bfro.net/GDB/show_report.asp?id=722,0.0,1998-02-09,29.674072,-82.983368
http://www.bfro.net/GDB/show_report.asp?id=7220,0.0,1980-11-?? ~2ni,39.537649,-81.393454
http://www.bfro.net/GDB/show_report.asp?id=7224,0.0,2003-10-?? ~5mi,41.174355,-81.206033
http://www.bfro.net/GDB/show_report.asp?id=7225,0.0,1978-07Sum,39.317729,-105.365579
http://www.bfro.net/GDB/show_report.asp?id=7229,0.0,1994-04-?? ~5mi,47.899532,-121.714722
http://www.bfro.net/GDB/show_report.asp?id=723,0.0,1980-??-?? ~2mi,28.511066,-82.445447
http://www.bfro.net/GDB/show_report.asp?id=7231,0.0,1977-02-??,40.92536,-123.154892
http://www.bfro.net/GDB/show_report.asp?id=7232,0.0,1979-05-21 ~5mi,45.463507,-89.040308
http://www.bfro.net/GDB/show_report.asp?id=7234,0.0,1961-10Aut ~5mi,34.906654,-91.110436
http://www.bfro.net/GDB/show_report.asp?id=7235,0.0,1949-07Sum ~2mi,34.606483,-86.516377
http://www.bfro.net/GDB/show_report.asp?id=7236,0.0,1980-07-?? ~5mi,31.158616,-93.299201
http://www.bfro.net/GDB/show_report.asp?id=7239,0.0,1988-01Win,40.938245,-86.916531
http://www.bfro.net/GDB/show_report.asp?id=724,0.0,1990-??-??,30.883362,-85.238488
http://www.bfro.net/GDB/show_report.asp?id=7241,0.0,2001-01-20 ~2mi,38.830318,-82.042491
http://www.bfro.net/GDB/show_report.asp?id=7246,0.0,1983-11-?? ~5mi,36.281834,-78.230259
http://www.bfro.net/GDB/show_report.asp?id=725,0.0,1980-06-?? ~10mi,29.050094,-81.697895
http://www.bfro.net/GDB/show_report.asp?id=7250,0.0,2003-10-26,53.598175,-115.019245
http://www.bfro.net/GDB/show_report.asp?id=7250,0.0,2001-09-??,53.599291,-115.019607
http://www.bfro.net/GDB/show_report.asp?id=726,0.0,1977-10-0? ~2mi,28.680754,-81.509529
http://www.bfro.net/GDB/show_report.asp?id=726,0.0,1977-10-05,29.052637,-82.039395
http://www.bfro.net/GDB/show_report.asp?id=7263,0.0,1994-04-??,44.215915,-121.475399
http://www.bfro.net/GDB/show_report.asp?id=7272,0.0,1985-11-13 ~2mi,44.60947,-83.668467
http://www.bfro.net/GDB/show_report.asp?id=7275,0.0,1994-07-16,43.150005,-86.064918
http://www.bfro.net/GDB/show_report.asp?id=728,0.0,1977-11-15 ~10mi,29.177971,-81.890302
http://www.bfro.net/GDB/show_report.asp?id=7288,0.0,1972-10Aut,37.029832,-94.542545
http://www.bfro.net/GDB/show_report.asp?id=729,0.0,1997-07-25,29.160011,-81.820323
http://www.bfro.net/GDB/show_report.asp?id=7294,0.0,1998-01Win ~3mi,38.023682,-77.935625
http://www.bfro.net/GDB/show_report.asp?id=7298,0.0,1980-08-?? ~3mi,43.571434,-121.902904
http://www.bfro.net/GDB/show_report.asp?id=7299,0.0,2001-05-15,38.034239,-120.264563
http://www.bfro.net/GDB/show_report.asp?id=730,0.0,1996-10Aut,38.287139,-85.900606
http://www.bfro.net/GDB/show_report.asp?id=7300,0.0,1988-01-??,45.136042,-93.160104
http://www.bfro.net/GDB/show_report.asp?id=7307,0.0,2003-10-28,40.315484,-123.202336
http://www.bfro.net/GDB/show_report.asp?id=7308,0.0,1982-07Sum,35.90935,-85.38741
http://www.bfro.net/GDB/show_report.asp?id=731,0.0,1999-03-??,28.363266,-80.930166
http://www.bfro.net/GDB/show_report.asp?id=7326,0.0,1989-10-?? ~2mi,34.919014,-88.891723
http://www.bfro.net/GDB/show_report.asp?id=733,0.0,1998-11-22,27.999001,-81.11803
http://www.bfro.net/GDB/show_report.asp?id=7331,0.0,2003-10-14,39.107037,-120.429295
http://www.bfro.net/GDB/show_report.asp?id=7334,0.0,1993-04-??,36.232025,-121.484863
http://www.bfro.net/GDB/show_report.asp?id=7336,0.0,1983-07-??,38.609031,-119.934439
http://www.bfro.net/GDB/show_report.asp?id=734,0.0,1999-05-21 ~5mi,28.109894,-81.038809
http://www.bfro.net/GDB/show_report.asp?id=7352,0.0,1977-07-29,41.211176,-122.792828
http://www.bfro.net/GDB/show_report.asp?id=7353,0.0,1997-07Sum,46.801758,-64.94062
http://www.bfro.net/GDB/show_report.asp?id=736,0.0,1999-01-02,27.939606,-81.12289
http://www.bfro.net/GDB/show_report.asp?id=7363,0.0,2002-08-30,39.539795,-120.912946
http://www.bfro.net/GDB/show_report.asp?id=7366,0.0,2003-11-08,43.603106,-122.041333
http://www.bfro.net/GDB/show_report.asp?id=7368,0.0,1979-11-10 ~2mi,42.591763,-77.450069
http://www.bfro.net/GDB/show_report.asp?id=737,0.0,1984-06-?? ~3mi,28.327346,-82.515191
http://www.bfro.net/GDB/show_report.asp?id=7382,0.0,2001-07-??,46.045074,-122.821211
http://www.bfro.net/GDB/show_report.asp?id=7386,0.0,1974-01Win,42.027426,-86.514059
http://www.bfro.net/GDB/show_report.asp?id=739,0.0,2000-10-14,37.641478,-98.129225
http://www.bfro.net/GDB/show_report.asp?id=7399,0.0,1977-04Spr ~3mi,41.90237,-84.342873
http://www.bfro.net/GDB/show_report.asp?id=7406,0.0,2003-11-04,46.057477,-117.996074
http://www.bfro.net/GDB/show_report.asp?id=7408,0.0,2003-11-15 ~5mi,43.998871,-83.921152
http://www.bfro.net/GDB/show_report.asp?id=741,0.0,2000-09-14,45.918303,-121.571745
http://www.bfro.net/GDB/show_report.asp?id=7416,0.0,2003-07-??,39.439888,-121.347173
http://www.bfro.net/GDB/show_report.asp?id=742,0.0,1992-06-?? ~15mi,34.352875,-96.085068
http://www.bfro.net/GDB/show_report.asp?id=7421,0.0,1998-07-03,44.945412,-71.00333
http://www.bfro.net/GDB/show_report.asp?id=7425,0.0,1958-11-??,40.928082,-82.450595
http://www.bfro.net/GDB/show_report.asp?id=7427,0.0,2000-01-06 ~2mi,32.596307,-85.286646
http://www.bfro.net/GDB/show_report.asp?id=7431,0.0,1978-09-?? ~3mi,41.102943,-81.440419
http://www.bfro.net/GDB/show_report.asp?id=7436,0.0,2003-11-22,40.792751,-84.186526
http://www.bfro.net/GDB/show_report.asp?id=7437,0.0,1983-07-?? ~2mi,40.098467,-74.256404
http://www.bfro.net/GDB/show_report.asp?id=7441,0.0,1997-07-25,47.772589,-122.519649
http://www.bfro.net/GDB/show_report.asp?id=7452,0.0,2003-11-16,41.229801,-123.656364
http://www.bfro.net/GDB/show_report.asp?id=7455,0.0,1999-10-?? ~1mi,46.791732,-124.072434
http://www.bfro.net/GDB/show_report.asp?id=746,0.0,1989-04Spr ~3mi,28.86411,-80.900434
http://www.bfro.net/GDB/show_report.asp?id=747,0.0,1998-10-?? ~2mi,28.990388,-80.913235
http://www.bfro.net/GDB/show_report.asp?id=7473,0.0,2003-01-?? ~5mi,35.221481,-97.428138
http://www.bfro.net/GDB/show_report.asp?id=7474,0.0,1991-10-?? ~2mi,38.711228,-79.780776
http://www.bfro.net/GDB/show_report.asp?id=7481,0.0,1981-05-3? ~2mi,46.799955,-122.266438
http://www.bfro.net/GDB/show_report.asp?id=7483,0.0,1986-12-25,47.392659,-122.216968
http://www.bfro.net/GDB/show_report.asp?id=7493,0.0,1997-10Aut,40.703273,-80.573846
http://www.bfro.net/GDB/show_report.asp?id=7495,0.0,1983-12-30,34.403257,-111.489996
http://www.bfro.net/GDB/show_report.asp?id=7504,0.0,2003-05-?? ~2mi,40.260687,-123.878649
http://www.bfro.net/GDB/show_report.asp?id=7505,0.0,2003-11-27 ~5m,32.634888,-94.512311
http://www.bfro.net/GDB/show_report.asp?id=751,0.0,1962-04-?? ~10mi,48.198395,-101.243117
http://www.bfro.net/GDB/show_report.asp?id=7512,0.0,2003-05-02,51.61171,-98.696105
http://www.bfro.net/GDB/show_report.asp?id=7514,0.0,1997-05-23,41.664791,-74.087661
http://www.bfro.net/GDB/show_report.asp?id=7521,0.0,2003-04-10,51.575317,-98.693895
http://www.bfro.net/GDB/show_report.asp?id=7537,0.0,2003-12-08,45.062742,-123.702944
http://www.bfro.net/GDB/show_report.asp?id=7555,0.0,1977-08-?? ~2mi,40.919695,-122.379645
http://www.bfro.net/GDB/show_report.asp?id=7558,0.0,1976-01-?? ~2mi,39.380332,-94.895611
http://www.bfro.net/GDB/show_report.asp?id=7562,0.0,1973-11-?? ~10mi,44.80525,-118.343668
http://www.bfro.net/GDB/show_report.asp?id=7566,0.0,1993-09-04 ~5mi,33.786306,-109.123623
http://www.bfro.net/GDB/show_report.asp?id=7567,0.0,2001-10-?? ~2mi,33.579025,-96.273337
http://www.bfro.net/GDB/show_report.asp?id=7568,0.0,1995-10Aut ~1mi,33.277845,-95.813887
http://www.bfro.net/GDB/show_report.asp?id=7580,0.0,1984-10-??,47.171173,-123.140298
http://www.bfro.net/GDB/show_report.asp?id=7580,0.0,1996-02-15 ~7mi,47.094977,-123.377877
http://www.bfro.net/GDB/show_report.asp?id=7593,0.0,1978-08-?? ~2mi,45.727587,-121.875094
http://www.bfro.net/GDB/show_report.asp?id=7597,0.0,1993-01-20,48.938084,-119.310095
http://www.bfro.net/GDB/show_report.asp?id=76,0.0,1997-06-26,36.388092,-92.247789
http://www.bfro.net/GDB/show_report.asp?id=7604,0.0,2003-12-15,30.981445,-95.630778
http://www.bfro.net/GDB/show_report.asp?id=7614,0.0,1991-07Sum,46.256647,-119.252174
http://www.bfro.net/GDB/show_report.asp?id=7614,0.0,2003-??-??,46.866646,-121.505605
http://www.bfro.net/GDB/show_report.asp?id=7627,0.0,1978-06-?? ~5mi,28.362064,-82.707012
http://www.bfro.net/GDB/show_report.asp?id=7637,0.0,2002-10-18~3mi,41.73912,-122.650123
http://www.bfro.net/GDB/show_report.asp?id=7642,0.0,1980-07-??,45.035684,-122.775973
http://www.bfro.net/GDB/show_report.asp?id=7651,0.0,1996-07-??,39.468802,-76.398605
http://www.bfro.net/GDB/show_report.asp?id=7652,0.0,1978-05-??,33.342272,-95.522134
http://www.bfro.net/GDB/show_report.asp?id=7653,0.0,1972-07Sum ~5mi,30.917759,-102.847338
http://www.bfro.net/GDB/show_report.asp?id=7658,0.0,1976-04Spr,44.040241,-121.54016
http://www.bfro.net/GDB/show_report.asp?id=7662,0.0,1984-08-??,45.083883,-122.486754
http://www.bfro.net/GDB/show_report.asp?id=7664,0.0,1977-08-15,33.271065,-95.895885
http://www.bfro.net/GDB/show_report.asp?id=767,0.0,1991-11-17,44.22246,-84.123738
http://www.bfro.net/GDB/show_report.asp?id=7670,0.0,1980-12-??,32.32815,-94.7266
http://www.bfro.net/GDB/show_report.asp?id=7671,0.0,2002-10-30,32.264099,-94.859894
http://www.bfro.net/GDB/show_report.asp?id=7676,0.0,1978-09-??,38.239546,-119.838133
http://www.bfro.net/GDB/show_report.asp?id=7687,0.0,2003-08-??,44.538145,-118.594341
http://www.bfro.net/GDB/show_report.asp?id=77,0.0,1983-09-??,46.98947,-121.064058
http://www.bfro.net/GDB/show_report.asp?id=7702,0.0,2001-09-27,41.507034,-123.979246
http://www.bfro.net/GDB/show_report.asp?id=7709,0.0,2003-03-??,37.056777,-97.338853
http://www.bfro.net/GDB/show_report.asp?id=7715,0.0,1972-10-14 ~3mi,30.228882,-92.570071
http://www.bfro.net/GDB/show_report.asp?id=7718,0.0,2003-09-03,39.89964,-84.145798
http://www.bfro.net/GDB/show_report.asp?id=7727,0.0,2004-01-01,38.724918,-79.499353
http://www.bfro.net/GDB/show_report.asp?id=7731,0.0,1973-10-??,39.895864,-122.202129
http://www.bfro.net/GDB/show_report.asp?id=7758,0.0,1979-11-?? ~2mi,33.832054,-95.819094
http://www.bfro.net/GDB/show_report.asp?id=7759,0.0,1963-08-17 ~3mi,34.278417,-116.855136
http://www.bfro.net/GDB/show_report.asp?id=7766,0.0,1984-06-15,39.759307,-92.903713
http://www.bfro.net/GDB/show_report.asp?id=7771,0.0,2004-01-13,38.653636,-75.452103
http://www.bfro.net/GDB/show_report.asp?id=7773,0.0,1980-09-??,40.96084,-122.874767
http://www.bfro.net/GDB/show_report.asp?id=7776,0.0,1983-07-?? ~5mi,34.956908,-111.756684
http://www.bfro.net/GDB/show_report.asp?id=7785,0.0,1973-10Aut ~4mi,43.711166,-121.744763
http://www.bfro.net/GDB/show_report.asp?id=7785,0.0,1963-??-??,43.862581,-121.882761
http://www.bfro.net/GDB/show_report.asp?id=7785,0.0,2002-09-??,41.261322,-123.682861
http://www.bfro.net/GDB/show_report.asp?id=7785,0.0,1971-??-?? ~2mi,44.013119,-121.612116
http://www.bfro.net/GDB/show_report.asp?id=7789,0.0,1979-10-??,45.516357,-122.335853
http://www.bfro.net/GDB/show_report.asp?id=7792,0.0,1998-01-??,29.881954,-85.083547
http://www.bfro.net/GDB/show_report.asp?id=7800,0.0,2000-07-?? ~1mi,44.811687,-84.481173
http://www.bfro.net/GDB/show_report.asp?id=7802,0.0,2004-01-15 ~15mi,32.526934,-95.16158
http://www.bfro.net/GDB/show_report.asp?id=7803,0.0,1980-07-??,39.447184,-82.223578
http://www.bfro.net/GDB/show_report.asp?id=7804,0.0,2004-01-04 ~5mi,39.260223,-120.999922
http://www.bfro.net/GDB/show_report.asp?id=7809,0.0,1975-07Sum,41.167467,-95.922267
http://www.bfro.net/GDB/show_report.asp?id=7815,0.0,2003-08-12 ~5mi,35.290489,-93.088641
http://www.bfro.net/GDB/show_report.asp?id=7819,0.0,1968-07-05 ~10mi,44.133968,-118.971854
http://www.bfro.net/GDB/show_report.asp?id=7823,0.0,1995-07-??,32.971859,-105.72653
http://www.bfro.net/GDB/show_report.asp?id=7827,0.0,1994-09-??,38.85184,-107.732503
http://www.bfro.net/GDB/show_report.asp?id=7830,0.0,1967-07Sum,41.38244,-82.136192
http://www.bfro.net/GDB/show_report.asp?id=7832,0.0,1986-07Sum,41.158476,-81.329396
http://www.bfro.net/GDB/show_report.asp?id=7835,0.0,1989-10Aut,32.057076,-100.733885
http://www.bfro.net/GDB/show_report.asp?id=7836,0.0,1986-10-??,31.450993,-100.502216
http://www.bfro.net/GDB/show_report.asp?id=7860,0.0,1974-07Sum,39.679881,-123.412137
http://www.bfro.net/GDB/show_report.asp?id=7864,0.0,2004-01-24,47.473812,-115.927184
http://www.bfro.net/GDB/show_report.asp?id=7870,0.0,1996-10-01,44.471283,-115.587745
http://www.bfro.net/GDB/show_report.asp?id=7872,0.0,1999-05-28,43.664131,-74.376483
http://www.bfro.net/GDB/show_report.asp?id=7884,0.0,2003-10-03,43.757257,-103.476473
http://www.bfro.net/GDB/show_report.asp?id=789,0.0,1993-07-07,33.454056,-80.142429
http://www.bfro.net/GDB/show_report.asp?id=7890,0.0,2001-01-??,42.390146,-76.140303
http://www.bfro.net/GDB/show_report.asp?id=7904,0.0,2004-01-18 ~8mi,27.402563,-80.814579
http://www.bfro.net/GDB/show_report.asp?id=7907,0.0,2003-10Aut,33.665277,-95.93266
http://www.bfro.net/GDB/show_report.asp?id=7907,0.0,2001-10-??,33.661857,-95.932709
http://www.bfro.net/GDB/show_report.asp?id=7907,0.0,2001-10-??,33.662903,-95.932806
http://www.bfro.net/GDB/show_report.asp?id=7907,0.0,2002-10Aut,33.664311,-95.932516
http://www.bfro.net/GDB/show_report.asp?id=7909,0.0,2002-10-27,44.214478,-73.657783
http://www.bfro.net/GDB/show_report.asp?id=791,0.0,1985-07-15,35.081957,-82.461128
http://www.bfro.net/GDB/show_report.asp?id=7911,0.0,2000-08-15 ~4mi,49.996033,-125.467775
http://www.bfro.net/GDB/show_report.asp?id=7932,0.0,2002-12-01,39.212008,-83.189132
http://www.bfro.net/GDB/show_report.asp?id=7936,0.0,2000-06-29,39.749844,-82.712453
http://www.bfro.net/GDB/show_report.asp?id=7939,0.0,2002-08-??,43.230944,-78.201635
http://www.bfro.net/GDB/show_report.asp?id=794,0.0,1998-09-18 ~5mi,45.106387,-83.524185
http://www.bfro.net/GDB/show_report.asp?id=7940,0.0,1980-08-??,38.562381,-82.68318
http://www.bfro.net/GDB/show_report.asp?id=7943,0.0,1982-03-??,44.141006,-77.580872
http://www.bfro.net/GDB/show_report.asp?id=795,0.0,1998-08-0?,46.680844,-88.041497
http://www.bfro.net/GDB/show_report.asp?id=7954,0.0,1975-10Aut,42.644023,-124.042951
http://www.bfro.net/GDB/show_report.asp?id=7957,0.0,2003-11-09,45.820885,-123.314084
http://www.bfro.net/GDB/show_report.asp?id=796,0.0,1998-09-1?,44.554367,-86.055404
http://www.bfro.net/GDB/show_report.asp?id=7963,0.0,2004-02-09,55.210462,-132.824752
http://www.bfro.net/GDB/show_report.asp?id=7967,0.0,1990-07-??,43.730822,-121.624886
http://www.bfro.net/GDB/show_report.asp?id=7969,0.0,1980-06-?? ~5mi,36.19772,-92.478583
http://www.bfro.net/GDB/show_report.asp?id=7971,0.0,2000-02-?? ~3mi,33.286171,-93.96945
http://www.bfro.net/GDB/show_report.asp?id=7973,0.0,2001-09-??,41.067007,-81.964015
http://www.bfro.net/GDB/show_report.asp?id=798,0.0,2000-06-23,44.103112,-107.270827
http://www.bfro.net/GDB/show_report.asp?id=7988,0.0,1999-03-?? ~2mi,40.894547,-124.018346
http://www.bfro.net/GDB/show_report.asp?id=799,0.0,1978-04Spr,34.902105,-87.086158
http://www.bfro.net/GDB/show_report.asp?id=7993,0.0,2003-04-20 ~15mi,47.037106,-116.673832
http://www.bfro.net/GDB/show_report.asp?id=7995,0.0,2000-05-?? ~1mi,39.183683,-82.50101
http://www.bfro.net/GDB/show_report.asp?id=80,0.0,1983-08-12,43.688284,-122.373621
http://www.bfro.net/GDB/show_report.asp?id=800,0.0,1984-07-??,45.946348,-87.917663
http://www.bfro.net/GDB/show_report.asp?id=8000,0.0,1973-07Sum ~7mi,41.822505,-75.179163
http://www.bfro.net/GDB/show_report.asp?id=8006,0.0,2001-06-??,40.371494,-80.656781
http://www.bfro.net/GDB/show_report.asp?id=801,0.0,1963-07Sum,45.956111,-87.685776
http://www.bfro.net/GDB/show_report.asp?id=8017,0.0,1987-10Aut,39.178255,-82.381794
http://www.bfro.net/GDB/show_report.asp?id=802,0.0,2000-04-??,38.612823,-119.774329
http://www.bfro.net/GDB/show_report.asp?id=8022,0.0,1981-02-??,36.395023,-83.139673
http://www.bfro.net/GDB/show_report.asp?id=8025,0.0,198?-07-?? ~5mi,42.836895,-122.142974
http://www.bfro.net/GDB/show_report.asp?id=8026,0.0,2003-12-?? ~2mi,39.218445,-121.058185
http://www.bfro.net/GDB/show_report.asp?id=803,0.0,1978-12-?? ~10mi,38.46395,-120.039066
http://www.bfro.net/GDB/show_report.asp?id=8038,0.0,1992-??-??~,33.765793,-96.66657
